"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"PSW00040307","1948-02-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-02-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-02-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   74",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-02-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   61",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-02-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  384",",,X",,,,,"  261",",,X","  233",",,X",,,,,,
"PSW00040307","1948-02-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  218",",,X",,,,,"  300",",,X","  228",",,X",,,,,,
"PSW00040307","1948-02-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-02-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X",,,,,"  294",",,X","  239",",,X",,,,,,
"PSW00040307","1948-02-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-02-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  818",",,X",,,,,"  261",",,X","  233",",,X",,,,,,
"PSW00040307","1948-02-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-02-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   38",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-02-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   20",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-03-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   20",",,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-03-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  289",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-03-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  157",",,X",,,,,"  294",",,X","  228",",,X",,,,,,
"PSW00040307","1948-03-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  305",",,X",,,,,"  294",",,X","  239",",,X",,,,,,
"PSW00040307","1948-03-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   66",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-03-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  599",",,X",,,,,"  289",",,X","  233",",,X",,,,,,
"PSW00040307","1948-03-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   99",",,X",,,,,"  300",",,X","  233",",,X",,,,,,
"PSW00040307","1948-03-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  300",",,X","  256",",,X",,,,,,
"PSW00040307","1948-03-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-03-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-03-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-03-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-04-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  114",",,X",,,,,"  300",",,X","  233",",,X",,,,,,
"PSW00040307","1948-04-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   30",",,X",,,,,"  294",",,X","  244",",,X",,,,,,
"PSW00040307","1948-04-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  294",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-04-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-04-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  328",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  322",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   71",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X",,,,,"  322",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   94",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X",,,,,"  311",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  322",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   30",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1948-04-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  311",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  317",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X",,,,,"  311",",,X","  261",",,X",,,,,,
"PSW00040307","1948-04-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-04-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  322",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  254",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   53",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  311",",,X","  261",",,X",,,,,,
"PSW00040307","1948-05-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  191",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  150",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  229",",,X",,,,,"  317",",,X","  233",",,X",,,,,,
"PSW00040307","1948-05-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS"," 1090",",,X",,,,,"  294",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  318",",,X",,,,,"  267",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  198",",,X",,,,,"  300",",,X","  233",",,X",,,,,,
"PSW00040307","1948-05-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS"," 1072",",,X",,,,,"  294",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   97",",,X",,,,,"  294",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  846",",,X",,,,,"  267",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X",,,,,"  317",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  322",",,X","  261",",,X",,,,,,
"PSW00040307","1948-05-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   69",",,X",,,,,"  317",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  311",",,X","  267",",,X",,,,,,
"PSW00040307","1948-05-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  289",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  229",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-05-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  317",",,X","  250",",,X",,,,,,
"PSW00040307","1948-05-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-05-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-05-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  361",",,X",,,,,"  283",",,X","  239",",,X",,,,,,
"PSW00040307","1948-05-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  109",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-05-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-05-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X","  762",",W,X",,,"  311",",,X","  211",",,X",,,,,,
"PSW00040307","1948-06-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  152",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  183",",,X",,,,,"  311",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  338",",,X",,,,,"  317",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  168",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  607",",,X",,,,,"  300",",,X","  233",",,X",,,,,,
"PSW00040307","1948-06-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  218",",,X",,,,,"  300",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  229",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  257",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  836",",,X",,,,,"  322",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   33",",,X",,,,,"  311",",,X","  256",",,X",,,,,,
"PSW00040307","1948-06-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  104",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   66",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   86",",,X",,,,,"  289",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  267",",,X",,,,,,
"PSW00040307","1948-06-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  203",",,X",,,,,"  283",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  206",",,X",,,,,"  289",",,X","  233",",,X",,,,,,
"PSW00040307","1948-06-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X",,,,,"  300",",,X","  233",",,X",,,,,,
"PSW00040307","1948-06-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   30",",,X",,,,,"  317",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   74",",,X",,,,,"  311",",,X","  233",",,X",,,,,,
"PSW00040307","1948-06-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  361",",,X",,,,,"  311",",,X","  244",",,X",,,,,,
"PSW00040307","1948-06-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  165",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X",,,,,"  311",",,X","  250",",,X",,,,,,
"PSW00040307","1948-06-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   51",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  185",",,X",,,,,"  272",",,X","  222",",,X",,,,,,
"PSW00040307","1948-06-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  201",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-06-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   38",",,X",,,,,"  306",",,X","  244",",,X",,,,,,
"PSW00040307","1948-07-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  406",",,X",,,,,"  300",",,X","  239",",,X",,,,,,
"PSW00040307","1948-07-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   84",",,X",,,,,"  283",",,X","  239",",,X",,,,,,
"PSW00040307","1948-07-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  307",",,X",,,,,"  283",",,X","  233",",,X",,,,,,
"PSW00040307","1948-07-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  317",",,X","  239",",,X",,,,,,
"PSW00040307","1948-07-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-07-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-07-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  239",",,X",,,,,"  300",",,X","  250",",,X",,,,,,
"PSW00040307","1948-07-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  317",",,X","  256",",,X",,,,,,
"PSW00040307","1948-07-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   30",",,X",,,,,"  294",",,X","  256",",,X",,,,,,
"PSW00040307","1948-07-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   86",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-07-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X",,,,,"  306",",,X","  256",",,X",,,,,,
"PSW00040307","1948-07-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  203",",,X",,,,,"  322",",,X","  256",",,X",,,,,,
"PSW00040307","1948-07-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  173",",,X",,,,,"  306",",,X","  250",",,X",,,,,,
"PSW00040307","1948-07-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  445",",,X",,,,,"  267",",,X","  233",",,X",,,,,,
"PSW00040307","1948-07-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X",,,,,"  306",",,X","  250",",,X",,,,,,
